session_id,device_id,session_start,session_end,game_title,game_category,plays,revenue_eur,error_count,age_group,event_log
S00000205,D0042,2025-11-25T16:29:00,2025-11-25T16:32:00,Crystal Maze,Puzzle,1,1.44,0,45-54,info: no device exception
S00000206,D0042,2025-11-25T20:09:00,2025-11-25T20:35:00,Crystal Maze,Puzzle,6,5.72,0,25-34,info: session completed normally
S00000207,D0042,2025-11-25T20:22:00,2025-11-25T20:36:00,Neon Racer,Skill,2,3.57,1,55+,info: session completed normally
S00000208,D0042,2025-11-25T14:32:00,2025-11-25T14:35:00,Golden Safari,Adventure,1,1.68,0,35-44,info: session completed normally
S00000209,D0043,2025-11-25T21:51:00,2025-11-25T22:09:00,Treasure Quest,Adventure,5,6.35,0,45-54,info: session completed normally
S00000210,D0043,2025-11-25T20:45:00,2025-11-25T20:48:00,Neon Racer,Skill,1,0.85,0,45-54,info: session completed normally
S00000211,D0043,2025-11-25T19:15:00,2025-11-25T19:25:00,Neon Racer,Skill,2,2.3,0,45-54,info: session completed normally
S00000212,D0043,2025-11-25T23:16:00,2025-11-25T23:42:00,Neon Racer,Skill,4,4.52,0,25-34,info: no device exception
S00000213,D0044,2025-11-25T18:02:00,2025-11-25T18:19:00,Neon Racer,Skill,5,6.93,3,45-54,warning: network synchronization delay
S00000214,D0044,2025-11-25T23:20:00,2025-11-25T23:46:00,Treasure Quest,Adventure,4,5.34,1,45-54,info: standard telemetry event
S00000215,D0044,2025-11-25T08:06:00,2025-11-25T08:28:00,Mystic Wheels,Chance,9,10.78,1,35-44,info: session completed normally
S00000216,D0044,2025-11-25T08:29:00,2025-11-25T08:33:00,Mystic Wheels,Chance,2,2.56,0,35-44,info: session completed normally
S00000217,D0045,2025-11-25T17:09:00,2025-11-25T17:24:00,Treasure Quest,Adventure,3,4.24,0,18-24,info: session completed normally
S00000218,D0045,2025-11-25T20:22:00,2025-11-25T20:34:00,Neon Racer,Skill,3,2.43,0,25-34,info: no device exception
S00000219,D0045,2025-11-25T14:35:00,2025-11-25T14:53:00,Mystic Wheels,Chance,4,6.25,0,18-24,info: standard telemetry event
S00000220,D0045,2025-11-25T11:51:00,2025-11-25T12:07:00,Space Spin,Arcade,3,2.89,0,18-24,info: no device exception
S00000221,D0045,2025-11-25T15:23:00,2025-11-25T15:41:00,Fruit Galaxy,Classic,5,4.76,2,25-34,info: standard telemetry event
S00000222,D0045,2025-11-25T14:35:00,2025-11-25T14:46:00,Crystal Maze,Puzzle,3,2.51,0,35-44,info: no device exception
S00000223,D0045,2025-11-25T10:56:00,2025-11-25T11:03:00,Golden Safari,Adventure,1,1.06,0,25-34,info: no device exception
S00000224,D0045,2025-11-25T14:23:00,2025-11-25T14:46:00,Treasure Quest,Adventure,9,11.66,0,45-54,info: no device exception
S00000225,D0045,2025-11-25T12:33:00,2025-11-25T12:52:00,Lucky Harbor,Classic,2,2.25,0,35-44,info: standard telemetry event
S00000226,D0046,2025-11-25T19:56:00,2025-11-25T20:22:00,Treasure Quest,Adventure,6,9.57,0,55+,info: session completed normally
S00000227,D0046,2025-11-25T20:17:00,2025-11-25T20:42:00,Space Spin,Arcade,5,8.58,2,35-44,info: standard telemetry event
S00000228,D0046,2025-11-25T16:28:00,2025-11-25T16:50:00,Golden Safari,Adventure,6,7.58,0,45-54,info: no device exception
S00000229,D0046,2025-11-25T15:49:00,2025-11-25T16:04:00,Fruit Galaxy,Classic,2,2.96,0,25-34,info: session completed normally
S00000230,D0046,2025-11-25T16:46:00,2025-11-25T17:12:00,Mystic Wheels,Chance,6,9.65,0,18-24,info: session completed normally
S00000231,D0047,2025-11-25T23:39:00,2025-11-25T23:43:00,Crystal Maze,Puzzle,2,1.97,0,55+,info: standard telemetry event
S00000232,D0048,2025-11-25T20:54:00,2025-11-25T21:13:00,Lucky Harbor,Classic,4,5.17,0,35-44,info: standard telemetry event
S00000233,D0048,2025-11-25T15:34:00,2025-11-25T15:55:00,Space Spin,Arcade,5,6.42,1,45-54,info: session completed normally
S00000234,D0048,2025-11-25T19:49:00,2025-11-25T20:18:00,Fruit Galaxy,Classic,12,11.78,1,35-44,info: no device exception
S00000235,D0048,2025-11-25T20:52:00,2025-11-25T21:02:00,Neon Racer,Skill,3,2.77,0,25-34,info: standard telemetry event
S00000236,D0048,2025-11-25T13:17:00,2025-11-25T13:20:00,Neon Racer,Skill,1,1.1,0,25-34,info: standard telemetry event
S00000237,D0048,2025-11-25T22:23:00,2025-11-25T22:35:00,Golden Safari,Adventure,3,3.64,0,25-34,info: standard telemetry event
S00000238,D0048,2025-11-25T21:44:00,2025-11-25T22:01:00,Fruit Galaxy,Classic,7,8.41,0,25-34,info: standard telemetry event
S00000239,D0048,2025-11-25T18:40:00,2025-11-25T18:53:00,Lucky Harbor,Classic,5,5.89,0,55+,info: standard telemetry event
S00000240,D0048,2025-11-25T17:48:00,2025-11-25T17:57:00,Golden Safari,Adventure,2,3.0,0,18-24,info: session completed normally
S00000241,D0049,2025-11-25T15:58:00,2025-11-25T16:19:00,Fruit Galaxy,Classic,3,3.08,0,25-34,info: session completed normally
S00000242,D0049,2025-11-25T14:31:00,2025-11-25T14:48:00,Crystal Maze,Puzzle,3,3.18,0,35-44,info: session completed normally
S00000243,D0050,2025-11-25T15:53:00,2025-11-25T16:18:00,Crystal Maze,Puzzle,4,4.06,0,18-24,info: no device exception
S00000244,D0050,2025-11-25T10:06:00,2025-11-25T10:23:00,Crystal Maze,Puzzle,8,7.24,0,55+,info: no device exception
S00000245,D0050,2025-11-25T16:04:00,2025-11-25T16:20:00,Space Spin,Arcade,6,7.52,0,18-24,info: no device exception
S00000246,D0050,2025-11-25T16:06:00,2025-11-25T16:25:00,Lucky Harbor,Classic,2,2.7,0,25-34,info: no device exception
S00000247,D0050,2025-11-25T16:15:00,2025-11-25T16:28:00,Fruit Galaxy,Classic,5,4.96,2,35-44,info: no device exception
S00000248,D0051,2025-11-25T18:36:00,2025-11-25T18:39:00,Mystic Wheels,Chance,1,1.61,0,25-34,info: no device exception
S00000249,D0051,2025-11-25T15:07:00,2025-11-25T15:30:00,Fruit Galaxy,Classic,2,1.78,0,45-54,info: standard telemetry event
S00000250,D0051,2025-11-25T11:06:00,2025-11-25T11:26:00,Crystal Maze,Puzzle,3,2.41,0,45-54,info: session completed normally
S00000251,D0051,2025-11-25T13:55:00,2025-11-25T14:07:00,Neon Racer,Skill,3,3.79,1,45-54,info: standard telemetry event
S00000252,D0051,2025-11-25T15:29:00,2025-11-25T16:08:00,Treasure Quest,Adventure,6,8.35,0,55+,info: no device exception
S00000253,D0052,2025-11-25T20:16:00,2025-11-25T20:39:00,Lucky Harbor,Classic,4,5.12,0,25-34,info: session completed normally
S00000254,D0052,2025-11-25T12:17:00,2025-11-25T12:35:00,Lucky Harbor,Classic,3,3.31,0,25-34,info: standard telemetry event
S00000255,D0052,2025-11-25T14:55:00,2025-11-25T15:08:00,Mystic Wheels,Chance,1,1.39,0,35-44,info: session completed normally
S00000256,D0052,2025-11-25T19:28:00,2025-11-25T19:33:00,Space Spin,Arcade,1,1.37,0,18-24,info: session completed normally
S00000257,D0052,2025-11-25T15:32:00,2025-11-25T16:04:00,Treasure Quest,Adventure,7,10.19,0,35-44,info: session completed normally
S00000258,D0052,2025-11-25T16:25:00,2025-11-25T16:43:00,Neon Racer,Skill,3,3.95,0,25-34,info: standard telemetry event
S00000259,D0052,2025-11-25T13:59:00,2025-11-25T14:12:00,Crystal Maze,Puzzle,3,3.67,1,25-34,info: session completed normally
S00000260,D0052,2025-11-25T22:33:00,2025-11-25T22:52:00,Crystal Maze,Puzzle,2,1.72,0,35-44,info: no device exception
S00000261,D0053,2025-11-25T08:00:00,2025-11-25T08:12:00,Treasure Quest,Adventure,1,1.2,0,18-24,info: session completed normally
S00000262,D0053,2025-11-25T10:07:00,2025-11-25T10:18:00,Treasure Quest,Adventure,2,3.43,0,18-24,info: no device exception
S00000263,D0053,2025-11-25T15:48:00,2025-11-25T16:08:00,Golden Safari,Adventure,5,8.46,0,25-34,info: no device exception
S00000264,D0053,2025-11-25T13:08:00,2025-11-25T13:20:00,Golden Safari,Adventure,1,1.8,0,25-34,info: standard telemetry event
S00000265,D0053,2025-11-25T19:47:00,2025-11-25T20:00:00,Fruit Galaxy,Classic,2,2.43,0,25-34,info: standard telemetry event
S00000266,D0053,2025-11-25T20:56:00,2025-11-25T21:04:00,Lucky Harbor,Classic,5,7.75,0,35-44,info: no device exception
S00000267,D0054,2025-11-25T13:30:00,2025-11-25T13:49:00,Golden Safari,Adventure,6,7.71,1,35-44,info: no device exception
S00000268,D0054,2025-11-25T20:37:00,2025-11-25T20:48:00,Treasure Quest,Adventure,3,4.21,0,25-34,info: session completed normally
S00000269,D0055,2025-11-25T18:49:00,2025-11-25T19:16:00,Treasure Quest,Adventure,3,4.68,1,25-34,info: session completed normally
S00000270,D0055,2025-11-25T18:24:00,2025-11-25T18:43:00,Neon Racer,Skill,5,7.16,0,45-54,info: session completed normally
S00000271,D0055,2025-11-25T13:08:00,2025-11-25T13:42:00,Lucky Harbor,Classic,2,3.1,0,18-24,info: standard telemetry event
S00000272,D0055,2025-11-25T16:26:00,2025-11-25T16:37:00,Golden Safari,Adventure,3,5.01,0,25-34,info: no device exception
S00000273,D0055,2025-11-25T17:26:00,2025-11-25T17:33:00,Mystic Wheels,Chance,2,3.59,0,35-44,info: standard telemetry event
S00000274,D0055,2025-11-25T21:48:00,2025-11-25T22:19:00,Neon Racer,Skill,7,9.59,5,18-24,warning: network synchronization delay
S00000275,D0056,2025-11-25T14:26:00,2025-11-25T14:40:00,Treasure Quest,Adventure,3,3.64,0,18-24,info: standard telemetry event
S00000276,D0056,2025-11-25T08:23:00,2025-11-25T08:53:00,Fruit Galaxy,Classic,2,2.16,0,35-44,info: standard telemetry event
S00000277,D0056,2025-11-25T18:57:00,2025-11-25T19:04:00,Space Spin,Arcade,5,6.3,0,35-44,info: no device exception
S00000278,D0057,2025-11-25T14:48:00,2025-11-25T15:03:00,Lucky Harbor,Classic,2,2.66,0,25-34,info: session completed normally
S00000279,D0057,2025-11-25T12:16:00,2025-11-25T12:26:00,Crystal Maze,Puzzle,1,0.9,1,45-54,info: session completed normally
S00000280,D0057,2025-11-25T13:41:00,2025-11-25T14:08:00,Golden Safari,Adventure,5,6.7,0,45-54,info: no device exception
S00000281,D0057,2025-11-25T12:02:00,2025-11-25T12:26:00,Fruit Galaxy,Classic,6,5.0,0,45-54,info: standard telemetry event
S00000282,D0057,2025-11-25T14:28:00,2025-11-25T14:47:00,Neon Racer,Skill,3,2.84,1,35-44,info: standard telemetry event
S00000283,D0057,2025-11-25T20:19:00,2025-11-25T20:31:00,Fruit Galaxy,Classic,1,0.95,0,45-54,info: standard telemetry event
S00000284,D0058,2025-11-25T20:41:00,2025-11-25T20:59:00,Crystal Maze,Puzzle,4,4.1,0,25-34,info: session completed normally
S00000285,D0058,2025-11-25T19:00:00,2025-11-25T19:20:00,Mystic Wheels,Chance,3,3.83,0,35-44,info: session completed normally
S00000286,D0058,2025-11-25T16:15:00,2025-11-25T16:37:00,Fruit Galaxy,Classic,8,8.87,0,35-44,info: no device exception
S00000287,D0058,2025-11-25T11:33:00,2025-11-25T12:01:00,Crystal Maze,Puzzle,7,7.2,0,35-44,info: standard telemetry event
S00000288,D0058,2025-11-25T19:02:00,2025-11-25T19:34:00,Mystic Wheels,Chance,6,7.71,0,18-24,info: session completed normally
S00000289,D0058,2025-11-25T10:45:00,2025-11-25T10:57:00,Lucky Harbor,Classic,1,1.34,0,18-24,info: session completed normally
S00000290,D0059,2025-11-25T18:16:00,2025-11-25T18:34:00,Mystic Wheels,Chance,5,6.7,1,18-24,info: no device exception
S00000291,D0059,2025-11-25T18:48:00,2025-11-25T19:11:00,Golden Safari,Adventure,3,3.55,0,45-54,info: standard telemetry event
S00000292,D0059,2025-11-25T12:58:00,2025-11-25T13:06:00,Golden Safari,Adventure,1,1.39,0,55+,info: no device exception
S00000293,D0059,2025-11-25T20:45:00,2025-11-25T20:59:00,Crystal Maze,Puzzle,4,3.8,1,25-34,info: no device exception
S00000294,D0059,2025-11-25T20:09:00,2025-11-25T20:27:00,Golden Safari,Adventure,3,4.16,0,25-34,info: session completed normally
S00000295,D0059,2025-11-25T20:11:00,2025-11-25T20:46:00,Lucky Harbor,Classic,6,6.35,0,35-44,info: standard telemetry event
S00000296,D0060,2025-11-25T14:28:00,2025-11-25T14:37:00,Crystal Maze,Puzzle,5,6.53,1,18-24,info: no device exception
S00000297,D0060,2025-11-25T17:35:00,2025-11-25T17:55:00,Golden Safari,Adventure,8,10.71,1,18-24,info: standard telemetry event
S00000298,D0060,2025-11-25T13:27:00,2025-11-25T13:37:00,Crystal Maze,Puzzle,3,3.67,0,18-24,info: standard telemetry event
S00000299,D0061,2025-11-25T14:22:00,2025-11-25T14:33:00,Fruit Galaxy,Classic,4,3.07,0,35-44,info: no device exception
S00000300,D0061,2025-11-25T08:17:00,2025-11-25T08:31:00,Space Spin,Arcade,4,3.98,0,35-44,info: standard telemetry event
S00000301,D0062,2025-11-25T14:21:00,2025-11-25T14:43:00,Treasure Quest,Adventure,3,3.91,0,45-54,info: standard telemetry event
S00000302,D0062,2025-11-25T18:31:00,2025-11-25T18:56:00,Neon Racer,Skill,7,7.59,0,35-44,info: standard telemetry event
S00000303,D0062,2025-11-25T16:27:00,2025-11-25T16:53:00,Mystic Wheels,Chance,5,5.72,1,25-34,info: session completed normally
S00000304,D0062,2025-11-25T19:26:00,2025-11-25T19:48:00,Crystal Maze,Puzzle,6,5.7,0,18-24,info: no device exception
S00000305,D0063,2025-11-25T09:31:00,2025-11-25T09:46:00,Mystic Wheels,Chance,1,1.92,0,25-34,info: session completed normally
S00000306,D0063,2025-11-25T15:06:00,2025-11-25T15:25:00,Golden Safari,Adventure,3,4.83,1,35-44,info: standard telemetry event
S00000307,D0064,2025-11-25T11:24:00,2025-11-25T11:43:00,Mystic Wheels,Chance,1,0.98,0,25-34,info: standard telemetry event
S00000308,D0064,2025-11-25T17:52:00,2025-11-25T18:10:00,Lucky Harbor,Classic,5,0.29,5,25-34,warning: abnormal revenue drop and elevated error count
S00000309,D0064,2025-11-25T18:38:00,2025-11-25T18:48:00,Crystal Maze,Puzzle,2,1.97,0,35-44,info: no device exception
S00000310,D0067,2025-11-25T09:46:00,2025-11-25T09:57:00,Crystal Maze,Puzzle,3,2.67,0,25-34,info: session completed normally
S00000311,D0067,2025-11-25T14:10:00,2025-11-25T14:34:00,Space Spin,Arcade,9,10.81,2,25-34,info: standard telemetry event
S00000312,D0067,2025-11-25T11:55:00,2025-11-25T12:13:00,Mystic Wheels,Chance,5,6.99,1,18-24,info: standard telemetry event
S00000313,D0067,2025-11-25T17:36:00,2025-11-25T17:58:00,Mystic Wheels,Chance,10,13.69,1,25-34,info: standard telemetry event
S00000314,D0067,2025-11-25T16:40:00,2025-11-25T16:55:00,Space Spin,Arcade,2,2.29,0,35-44,info: session completed normally
S00000315,D0068,2025-11-25T23:17:00,2025-11-25T23:46:00,Fruit Galaxy,Classic,7,8.03,1,35-44,info: standard telemetry event
S00000316,D0068,2025-11-25T21:47:00,2025-11-25T21:50:00,Crystal Maze,Puzzle,2,2.01,0,35-44,info: session completed normally
S00000317,D0069,2025-11-25T19:19:00,2025-11-25T19:43:00,Fruit Galaxy,Classic,5,5.29,0,35-44,info: no device exception
S00000318,D0069,2025-11-25T16:48:00,2025-11-25T17:17:00,Crystal Maze,Puzzle,6,7.79,2,25-34,info: session completed normally
S00000319,D0069,2025-11-25T15:23:00,2025-11-25T15:45:00,Mystic Wheels,Chance,3,4.42,2,25-34,info: session completed normally
S00000320,D0069,2025-11-25T14:17:00,2025-11-25T14:38:00,Golden Safari,Adventure,3,4.2,0,25-34,info: session completed normally
S00000321,D0069,2025-11-25T09:36:00,2025-11-25T10:06:00,Mystic Wheels,Chance,8,13.46,2,18-24,info: session completed normally
S00000322,D0069,2025-11-25T12:11:00,2025-11-25T12:30:00,Fruit Galaxy,Classic,5,7.39,1,45-54,info: no device exception
S00000323,D0069,2025-11-25T13:18:00,2025-11-25T13:44:00,Treasure Quest,Adventure,5,7.89,0,25-34,info: no device exception
S00000324,D0069,2025-11-25T16:03:00,2025-11-25T16:10:00,Mystic Wheels,Chance,2,3.83,0,25-34,info: no device exception
S00000325,D0070,2025-11-25T17:53:00,2025-11-25T18:10:00,Mystic Wheels,Chance,1,1.09,0,45-54,info: session completed normally
S00000326,D0070,2025-11-25T18:25:00,2025-11-25T18:32:00,Mystic Wheels,Chance,2,2.86,0,25-34,info: no device exception
S00000327,D0070,2025-11-25T23:50:00,2025-11-26T00:09:00,Space Spin,Arcade,6,6.92,1,35-44,info: standard telemetry event
S00000328,D0071,2025-11-25T10:36:00,2025-11-25T11:05:00,Neon Racer,Skill,4,4.82,1,35-44,info: standard telemetry event
S00000329,D0071,2025-11-25T13:29:00,2025-11-25T13:32:00,Golden Safari,Adventure,1,1.49,0,35-44,info: session completed normally
S00000330,D0071,2025-11-25T14:01:00,2025-11-25T14:21:00,Lucky Harbor,Classic,12,14.18,2,45-54,info: standard telemetry event
S00000331,D0072,2025-11-25T21:13:00,2025-11-25T21:42:00,Neon Racer,Skill,6,9.58,1,35-44,info: standard telemetry event
S00000332,D0072,2025-11-25T17:15:00,2025-11-25T17:29:00,Golden Safari,Adventure,1,1.5,0,45-54,info: standard telemetry event
S00000333,D0072,2025-11-25T11:22:00,2025-11-25T11:41:00,Space Spin,Arcade,4,4.54,0,35-44,info: no device exception
S00000334,D0072,2025-11-25T18:20:00,2025-11-25T18:32:00,Mystic Wheels,Chance,3,4.86,2,45-54,info: session completed normally
S00000335,D0072,2025-11-25T17:21:00,2025-11-25T17:49:00,Mystic Wheels,Chance,4,7.35,1,18-24,info: standard telemetry event
S00000336,D0072,2025-11-25T11:29:00,2025-11-25T11:37:00,Golden Safari,Adventure,1,1.37,0,35-44,info: standard telemetry event
S00000337,D0072,2025-11-25T18:00:00,2025-11-25T18:16:00,Fruit Galaxy,Classic,6,7.51,0,45-54,info: no device exception
S00000338,D0072,2025-11-25T19:01:00,2025-11-25T19:22:00,Fruit Galaxy,Classic,6,7.34,0,18-24,info: standard telemetry event
S00000339,D0072,2025-11-25T18:18:00,2025-11-25T18:37:00,Mystic Wheels,Chance,6,9.0,1,25-34,info: standard telemetry event
S00000340,D0073,2025-11-25T13:23:00,2025-11-25T13:51:00,Mystic Wheels,Chance,3,5.47,0,18-24,info: standard telemetry event
S00000341,D0073,2025-11-25T15:22:00,2025-11-25T15:43:00,Neon Racer,Skill,3,4.24,0,45-54,info: standard telemetry event
S00000342,D0073,2025-11-25T20:43:00,2025-11-25T21:08:00,Treasure Quest,Adventure,5,8.13,1,18-24,info: standard telemetry event
S00000343,D0073,2025-11-25T12:16:00,2025-11-25T12:33:00,Crystal Maze,Puzzle,4,5.47,0,25-34,info: session completed normally
S00000344,D0073,2025-11-25T14:33:00,2025-11-25T14:51:00,Fruit Galaxy,Classic,2,2.45,0,25-34,info: standard telemetry event
S00000345,D0073,2025-11-25T18:52:00,2025-11-25T19:08:00,Crystal Maze,Puzzle,5,5.36,0,45-54,info: session completed normally
S00000346,D0073,2025-11-25T19:27:00,2025-11-25T19:30:00,Crystal Maze,Puzzle,1,1.2,0,18-24,info: session completed normally
S00000347,D0074,2025-11-25T22:09:00,2025-11-25T22:34:00,Lucky Harbor,Classic,6,8.14,0,35-44,info: standard telemetry event
S00000348,D0074,2025-11-25T12:30:00,2025-11-25T13:05:00,Mystic Wheels,Chance,9,13.22,0,25-34,info: no device exception
S00000349,D0074,2025-11-25T16:26:00,2025-11-25T16:43:00,Treasure Quest,Adventure,2,2.48,0,18-24,info: session completed normally
S00000350,D0074,2025-11-25T10:20:00,2025-11-25T10:35:00,Neon Racer,Skill,3,3.63,0,35-44,info: session completed normally
S00000351,D0074,2025-11-25T11:37:00,2025-11-25T11:45:00,Space Spin,Arcade,1,1.0,2,45-54,info: session completed normally
S00000352,D0074,2025-11-25T18:56:00,2025-11-25T19:14:00,Neon Racer,Skill,4,5.07,0,18-24,info: standard telemetry event
S00000353,D0074,2025-11-25T10:34:00,2025-11-25T10:48:00,Neon Racer,Skill,2,2.78,0,35-44,info: standard telemetry event
S00000354,D0074,2025-11-25T12:08:00,2025-11-25T12:22:00,Golden Safari,Adventure,1,1.31,0,18-24,info: session completed normally
S00000355,D0075,2025-11-25T09:03:00,2025-11-25T09:35:00,Golden Safari,Adventure,5,6.95,0,35-44,info: no device exception
S00000356,D0075,2025-11-25T09:59:00,2025-11-25T10:08:00,Neon Racer,Skill,3,4.69,0,18-24,info: no device exception
S00000357,D0076,2025-11-25T17:11:00,2025-11-25T17:26:00,Space Spin,Arcade,3,4.73,0,35-44,info: session completed normally
S00000358,D0076,2025-11-25T10:55:00,2025-11-25T11:06:00,Neon Racer,Skill,5,6.99,0,25-34,info: no device exception
S00000359,D0076,2025-11-25T16:10:00,2025-11-25T16:28:00,Fruit Galaxy,Classic,3,4.23,1,55+,info: no device exception
S00000360,D0076,2025-11-25T08:21:00,2025-11-25T08:38:00,Fruit Galaxy,Classic,4,4.95,0,35-44,info: no device exception
S00000361,D0077,2025-11-25T12:29:00,2025-11-25T12:38:00,Treasure Quest,Adventure,1,1.15,0,45-54,info: standard telemetry event
S00000362,D0077,2025-11-25T16:58:00,2025-11-25T17:29:00,Treasure Quest,Adventure,6,8.18,0,25-34,info: no device exception
S00000363,D0077,2025-11-25T10:03:00,2025-11-25T10:16:00,Crystal Maze,Puzzle,2,2.28,0,35-44,info: standard telemetry event
S00000364,D0077,2025-11-25T11:09:00,2025-11-25T11:24:00,Crystal Maze,Puzzle,2,1.83,0,25-34,info: session completed normally
S00000365,D0077,2025-11-25T13:26:00,2025-11-25T13:46:00,Fruit Galaxy,Classic,6,6.99,0,35-44,info: no device exception
